001000722001062712001   5361 #0001    N 8038302EAADACEDBBCEDCEA              1270      
001000723001062712001   5361 #0001    N 8042440BDAACCADBCBCCDDD              1279      
001000724001062712001   5361 #0001    N 8039814ADABCCDBBCAEEEDC              1243      
001000725001062712001   5361 #0001    N 8042801DAAAAEEBBCDBEAAB              1258      
001000726001062712001   5361 #0001    N 7958492AABCEABECEDAEEEB              1241      
001000727001062712001   5361 #0001    N 8044362BEBBCBEDCBCABEAD              1264      
001000728001062712001   5361 #0001    N 8039088BCDDBDCDABDEEAEA              1275      
001000729001062712001   5361 #0001    N 8040879AEDEBBEBDCEECECA              1278      
001000730001062712001   5361 #0001    N 8042760AAADACECBBDAEADA              1270      
001000731001062712001   5361 #0001    N 8039842AEABCCADBDCCAADE              1291      
001000732001062712001   5361 #0001    N 8039794BADDEDBBEEAAEDEE                68      
001000733001062712001   5361 #0001    N 8042586AABABDCACEDCDCEB              1289      
001000734001062712001   5361 #0001    N 8042270BADDBDBBEEDAECCC              1250      
001000735001062712001   5361 #0001    N 8038278AACBCABECEDAECEC                59      
001000736001062712001   5361 #0001    N 8040931AACDBDBBECDAEDED              1238      
001000737001062712001   5361 #0001    N 8075590ABDCEBACBACCAEBD              1242      
001000738001062712001   5361 #0001    N 7209951EACBBAECBCDDCCEA              1230      
001000739001062712001   5361 #0001    N 8039331AEABCCADBAACBADE              1261      
001000740001062712001   5361 #0001    N 8040650BBEADCACDBADABDB              1255      
001000741001062712001   5361 #0001    N 8042287BDCDBDCDDBDEEAEA              1281      
001000742001062712001   5361 #0001    N 8044035EAADACCDACDAAEAA              1270      
001000743001062712001   5361 #0001    N 7630444BAEABDCEEBDCACED              1381      
001000744001062712001   5361 #0001    N 7240241BADADACDECCEABEB              1341      
001000745001062712001   5361 #0001    N 7211676BACBBBBBBBCBBABB              1388      
001000746001062712001   5361 #0001    N 7246661BAABAEEEBBCBAEAD              1334      
001000747001062712001   5361 #0001    N 7627565BEDAECCAEBDEAABB              1333      
001000748001062712001   5361 #0001    N 7632220CEAECDABCEBBDEDA              1342      
001000749001062712001   5361 #0001    N 4895069ADCBBBABCBBEAEBA              1366      
001000750001062712001   5361 #0001    N 7666851BDDACECCCBADEAEC              1363      
001000751001062712001   5361 #0001    N 6846126DADABBEDDCADD*CA              1348      
001000752001062712001   5361 #0001    N 7626838EABADABDECCADAEE              1329      
001000753001062712001   5361 #0001    N 7632540DADABADCCEDCEABB              1380      
001000754001062712001   5361 #0001    N 5997735CAACACDDBBCBEEDA              1340      
001000755001062712001   5361 #0001    N    3   EAAAACEEBBCECDEA              1370      
001000756001062712001   5361 #0001    N 7630805AEABCCABBAECBADE              1361      
001000757001062712001   5361 #0001    N 7210143DAADBCEBEEAAADCD              1338      
001000758001062712001   5361 #0001    N 6886733EAAEACEDAADECEEE                40      
001000759001062712001   5361 #0001    N 7211572ADDBCCAABEADDCDE              1391      
001000760001062712001   5361 #0001    N 7295301EABEBBCEBEAEBEBA              1348      
001000761001062712001   5361 #0001    N 7210824DAEDADAEBADBDBEC              1329      
001000762001062712001   5361 #0001    N 7631765DEADBBACBDBEAABA              1378      
001000763001062712001   5361 #0001    N 7629891CADDDADCCEEADDEA              1371      
001000764001062712001   5361 #0001    N 7626762AEDCBBCDCAEBCECA              1348      
001000765001062712001   5361 #0001    N 7278181DBEBACCEBADAEAEC              1335      
001000766001062712001   5361 #0001    N 7629139BACECACACDDDCBED              1381      
001000767001062712001   5361 #0001    N 7627311AEDBCCADBECCBEDA              1337      
001000768001062712001   5361 #0001    N 7631900AACCBCEBBDDECDDA              1354      
001000769001062712001   5361 #0001    N 4951440EBDBDDCCCBDBBADE              1369      
001000770001062712001   5361 #0001    N 6520071BDAAEDDABBDEEAEE              1375      
001000771001062712001   5361 #0001    N 6844847AAABDCEBEBDACADB              1346      
001000772001062712001   5361 #0001    N 7209565AEECCAADBDDBBCDB              1331      
001000773001062712001   5361 #0001    N 6848598EACDBAAADDAAAAAA              1351      
001000774001062712001   5361 #0001    N 7631744BEEECCCCDDAAEADB              1385      
001000775001062712001   5361 #0001    N 7630465AAAEBCECBDDECABE              1384      
001000776001062712001   5361 #0001    N 7631657EACBBDABCEEAEBBC              1344      
